reviews,ratings,reviews_comb,ratings_sum,ratings_count
"['Love this podcast 19 episodes', 'Well produced and thoughtful “Hive Life” tells memorable stories, features in-depth conversations and shares hard-won secrets of success from the Hive, Honey Stinger’s remarkable community of athletes and adventurers.\n\nEvery episode will deliver two important things: Inspiration and proven advice. We share personal stories of adversity, triumph and growth through insightful interviews with top athletes, delving inside their minds and athletic lives. To help listeners achieve their own goals, we also will reveal these athletes’ best advice on nutrition, training, mental toughness, and other essential topics.\n\nBy exploring the commonality of sport—the idea that all athletes, regardless of their level of ability or sport of choice, can inspire and learn from one another—the show will create a kind of Hive mind that enables everyone in the group to improve and achieve their goals.\n\nHosted by David Willey, former editor-in-chief of Runner’s World and founding host of “The Runner’s World Show” podcast.', 'Wide range of guests, great long run listening ']","[5, 5, 5]","Love this podcast 19 episodes Well produced and thoughtful “Hive Life” tells memorable stories, features in-depth conversations and shares hard-won secrets of success from the Hive, Honey Stinger’s remarkable community of athletes and adventurers.

Every episode will deliver two important things: Inspiration and proven advice. We share personal stories of adversity, triumph and growth through insightful interviews with top athletes, delving inside their minds and athletic lives. To help listeners achieve their own goals, we also will reveal these athletes’ best advice on nutrition, training, mental toughness, and other essential topics.

By exploring the commonality of sport—the idea that all athletes, regardless of their level of ability or sport of choice, can inspire and learn from one another—the show will create a kind of Hive mind that enables everyone in the group to improve and achieve their goals.

Hosted by David Willey, former editor-in-chief of Runner’s World and founding host of “The Runner’s World Show” podcast. Wide range of guests, great long run listening ",15,3
"['Episode 206 Gravity 20 episodes', 'Very Informative Nick Garcia and Martin Bingisser of HMMR Media discuss the top topics in strength and conditioning and the world of elite sports training.', 'A great show ']","[5, 5, 5]",Episode 206 Gravity 20 episodes Very Informative Nick Garcia and Martin Bingisser of HMMR Media discuss the top topics in strength and conditioning and the world of elite sports training. A great show ,15,3
[''],[0], ,0,1
"['Life-changing advice 81 episodes', 'Every man needs this Holistic Alpha is about one thing and one thing only: empowering you to unleash your true power as a man. Here are seven areas we cover to make sure that happens: 1) Hormone optimization 2) Physical training 3) Sex power 4) Nutrition & supplements 5) Mind power 6) Recovery & wellness 7) Energy & drive. The Holistic Alpha way is about lighting our physical and energetic fire — so that we can live with joy, strength, and boldness in every area of life. We are healthy, virile, strong, mindful, & internally charged. We are powered by love. We are #HolisticAlpha Men. Subscribe and join the tribe!']","[5, 5]","Life-changing advice 81 episodes Every man needs this Holistic Alpha is about one thing and one thing only: empowering you to unleash your true power as a man. Here are seven areas we cover to make sure that happens: 1) Hormone optimization 2) Physical training 3) Sex power 4) Nutrition & supplements 5) Mind power 6) Recovery & wellness 7) Energy & drive. The Holistic Alpha way is about lighting our physical and energetic fire — so that we can live with joy, strength, and boldness in every area of life. We are healthy, virile, strong, mindful, & internally charged. We are powered by love. We are #HolisticAlpha Men. Subscribe and join the tribe!",10,2
[''],[0], ,0,1
[''],[0], ,0,1
"['Ep. 53 60 episodes', 'Great podcast! Hook and Arrow is a podcast dedicated to Hunting, Fishing and other Manly activities. Join Justin Rackley (Lake Fork Guy), JT Larkin and Special Guest as they discuss tips, tactics and current events in the Outdoor World.', 'Best Outdoor Fishing/Hunting Podcast ']","[5, 5, 5]","Ep. 53 60 episodes Great podcast! Hook and Arrow is a podcast dedicated to Hunting, Fishing and other Manly activities. Join Justin Rackley (Lake Fork Guy), JT Larkin and Special Guest as they discuss tips, tactics and current events in the Outdoor World. Best Outdoor Fishing/Hunting Podcast ",15,3
"['HOOP COMMITMENT IS A GREAT RESOURCE FOR ALL ATHLETES Podcast host Mike Nilson is a great leader and role model for any aspiring athlete to learn from. The show captures the essence of committing to a sport and becoming the best version of you.', 'Good as it Gets Love the podcast! Grateful for you sharing the years of insight and knowledge from studying your craft! I look forward to your weekly episodes more than any of the dozen podcasts I regularly listen to. Expert quests, quality format, insightful questions, practical and purposeful take aways for all ages that helps us be our best at hoops and life! Looking forward to earning some X’s in 2020!', 'The 3 foundation This is an amazing podcast with the basic narrative to set a player or coach down the right path with the 3 basic foundations that will lead to a life long of success after basketball.', 'Excellent content! I subscribed to this podcast as a 20 year die-hard zags fan, expecting to love it from a fan-standpoint. Instead, I am getting SO much out of it from a player-PARENT standpoint (I have a 5th grader deep into basketball). I love everything about this podcast. It’s so perfectly balanced. Keep it up!', 'Nutrition I like the way nutrition is broken down and simplified for parent, coach and athlete. The different levels makes it less overwhelming and gives motivation to reach that top tier of Whole Foods and maximizing your fuel and performance.', 'Thank you Not just for athletes!', 'Hoop Commitment Every high school coach ,athlete,and their parents should subscribe to this podcast! Relevant and easy to apply information! Love it!', 'Enjoy these Podcast Mike - I have a lot of window time when I travel for business.', 'Inspirational I enjoyed listening to your podcast.', 'Phenomenal ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","HOOP COMMITMENT IS A GREAT RESOURCE FOR ALL ATHLETES Podcast host Mike Nilson is a great leader and role model for any aspiring athlete to learn from. The show captures the essence of committing to a sport and becoming the best version of you. Good as it Gets Love the podcast! Grateful for you sharing the years of insight and knowledge from studying your craft! I look forward to your weekly episodes more than any of the dozen podcasts I regularly listen to. Expert quests, quality format, insightful questions, practical and purposeful take aways for all ages that helps us be our best at hoops and life! Looking forward to earning some X’s in 2020! The 3 foundation This is an amazing podcast with the basic narrative to set a player or coach down the right path with the 3 basic foundations that will lead to a life long of success after basketball. Excellent content! I subscribed to this podcast as a 20 year die-hard zags fan, expecting to love it from a fan-standpoint. Instead, I am getting SO much out of it from a player-PARENT standpoint (I have a 5th grader deep into basketball). I love everything about this podcast. It’s so perfectly balanced. Keep it up! Nutrition I like the way nutrition is broken down and simplified for parent, coach and athlete. The different levels makes it less overwhelming and gives motivation to reach that top tier of Whole Foods and maximizing your fuel and performance. Thank you Not just for athletes! Hoop Commitment Every high school coach ,athlete,and their parents should subscribe to this podcast! Relevant and easy to apply information! Love it! Enjoy these Podcast Mike - I have a lot of window time when I travel for business. Inspirational I enjoyed listening to your podcast. Phenomenal ",50,10
[''],[0], ,0,1
[''],[0], ,0,1
[],[],,0,0
"['Great podcast! I know Alyssa so this may be biased, but I could listen to her all day. I know almost nothing about horses, but love inspirational stories & Alyssa really delivers on that. She covers the subject matter with great sensitivity and brings a warmth & a genuine tone that just leaves me feeling inspired & touched. Well done Alyssa, can’t wait to hear more!', 'Great Podcast! Excited for this podcast! It’s different & pushes the boundaries a little bit. It’ll be cool to hear all the interviews & how other people have flourished in life despite their setbacks!']","[5, 5]","Great podcast! I know Alyssa so this may be biased, but I could listen to her all day. I know almost nothing about horses, but love inspirational stories & Alyssa really delivers on that. She covers the subject matter with great sensitivity and brings a warmth & a genuine tone that just leaves me feeling inspired & touched. Well done Alyssa, can’t wait to hear more! Great Podcast! Excited for this podcast! It’s different & pushes the boundaries a little bit. It’ll be cool to hear all the interviews & how other people have flourished in life despite their setbacks!",10,2
